 Area 7.Cogeneration Plant.GEN7003 Cogeneration Plant No 3 Co-Gen.Variables.HMI Indication - Actual Power  Raw Historic			
Time/Date	Value		
04/01/2020 17:00:58	982.80		
04/01/2020 17:01:28	988.00		
04/01/2020 17:01:30	990.60		
04/01/2020 17:05:42	994.31		
04/01/2020 17:05:44	999.89		
04/01/2020 17:05:54	993.20		
04/01/2020 17:05:56	989.49		
04/01/2020 17:09:06	988.00		
04/01/2020 17:09:08	981.31		
04/01/2020 17:10:24	988.00		
04/01/2020 17:10:26	991.71		
04/01/2020 17:10:40	988.37		
04/01/2020 17:10:42	983.17		
04/01/2020 17:10:44	986.89		
04/01/2020 17:10:46	991.34		
04/01/2020 17:10:50	988.37		
04/01/2020 17:10:52	981.31		
04/01/2020 17:10:58	985.77		
04/01/2020 17:11:00	989.86		
04/01/2020 17:12:48	995.06		
04/01/2020 17:12:50	1001.37		
04/01/2020 17:13:44	995.06		
04/01/2020 17:13:46	991.34		
04/01/2020 17:14:08	995.80		
04/01/2020 17:14:10	1000.63		
04/01/2020 17:16:56	994.31		
04/01/2020 17:16:58	989.86		
04/01/2020 17:17:04	994.31		
04/01/2020 17:17:06	998.03		
04/01/2020 17:17:50	994.31		
04/01/2020 17:17:52	988.00		
04/01/2020 17:24:06	995.06		
04/01/2020 17:24:08	1001.00		
04/01/2020 17:24:14	994.31		
04/01/2020 17:24:16	991.34		
04/01/2020 17:24:36	995.06		
04/01/2020 17:24:38	999.89		
04/01/2020 17:26:20	1007.31		
04/01/2020 17:26:22	1008.06		
04/01/2020 17:26:42	1001.74		
04/01/2020 17:26:44	999.89		
04/01/2020 17:27:24	1002.86		
04/01/2020 17:27:26	1008.06		
04/01/2020 17:27:44	1001.37		
04/01/2020 17:27:46	998.03		
04/01/2020 17:28:22	1002.86		
04/01/2020 17:28:24	1008.06		
04/01/2020 17:28:28	1001.37		
04/01/2020 17:28:30	999.89		
04/01/2020 17:28:36	1001.00		
04/01/2020 17:28:38	1008.06		
04/01/2020 17:28:48	1001.00		
04/01/2020 17:28:50	995.80		
04/01/2020 17:29:02	997.66		
04/01/2020 17:29:04	1003.60		
04/01/2020 17:29:10	1001.00		
04/01/2020 17:29:12	994.31		
04/01/2020 17:29:40	1001.00		
04/01/2020 17:29:42	1003.60		
04/01/2020 17:29:48	1003.60		
04/01/2020 17:29:50	995.06		
04/01/2020 17:29:56	1001.37		
04/01/2020 17:29:58	1004.34		
04/01/2020 17:30:02	1001.00		
04/01/2020 17:30:04	996.17		
04/01/2020 17:30:20	1001.74		
04/01/2020 17:30:22	1005.09		
04/01/2020 17:30:36	1005.09		
04/01/2020 17:30:38	996.91		
04/01/2020 17:30:42	1001.00		
04/01/2020 17:30:44	1008.06		
04/01/2020 17:31:30	1001.37		
04/01/2020 17:31:32	999.89		
04/01/2020 17:32:08	1004.71		
04/01/2020 17:32:10	1008.06		
04/01/2020 17:32:24	1002.49		
04/01/2020 17:32:26	997.66		
04/01/2020 17:34:40	1001.37		
04/01/2020 17:34:42	1006.57		
04/01/2020 17:35:38	1002.49		
04/01/2020 17:35:40	997.29		
04/01/2020 17:35:44	1004.34		
04/01/2020 17:35:46	1006.94		
04/01/2020 17:44:22	1001.00		
04/01/2020 17:44:24	995.43		
04/01/2020 17:47:08	995.06		
04/01/2020 17:47:10	1004.34		
04/01/2020 17:47:22	999.51		
04/01/2020 17:47:24	995.43		
04/01/2020 17:57:20	1001.37		
04/01/2020 17:57:22	1005.09		
04/01/2020 17:57:34	1000.63		
04/01/2020 17:57:36	995.06		
04/01/2020 17:58:18	1001.37		
04/01/2020 17:58:20	1008.06		
04/01/2020 17:58:24	1001.37		
04/01/2020 17:58:26	998.03		
04/01/2020 17:58:34	1001.37		
04/01/2020 17:58:36	1006.20		
04/01/2020 17:58:54	1008.06		
04/01/2020 17:58:56	997.29		
04/01/2020 17:59:28	1002.86		
04/01/2020 17:59:30	1005.09		
04/01/2020 18:01:56	1012.51		
04/01/2020 18:01:58	1014.37		
04/01/2020 18:15:06	1008.06		
04/01/2020 18:15:08	1003.23		
04/01/2020 18:15:10	1011.77		
04/01/2020 18:22:06	1014.00		
04/01/2020 18:22:08	1019.94		
04/01/2020 18:22:14	1014.74		
04/01/2020 18:22:16	1010.66		
04/01/2020 18:22:20	1018.46		
04/01/2020 18:22:22	1019.94		
04/01/2020 18:22:58	1014.37		
04/01/2020 18:23:00	1010.29		
04/01/2020 18:26:44	1014.37		
04/01/2020 18:26:46	1019.57		
04/01/2020 18:27:22	1014.37		
04/01/2020 18:27:24	1010.29		
04/01/2020 18:28:10	1014.37		
04/01/2020 18:28:12	1018.46		
04/01/2020 18:28:28	1011.77		
04/01/2020 18:28:30	1008.80		
04/01/2020 18:29:04	1016.23		
04/01/2020 18:29:06	1017.71		
04/01/2020 18:29:16	1014.37		
04/01/2020 18:29:18	1009.17		
04/01/2020 18:29:20	1014.00		
04/01/2020 18:29:22	1020.31		
04/01/2020 18:29:44	1014.37		
04/01/2020 18:29:46	1010.66		
04/01/2020 18:31:38	1016.60		
04/01/2020 18:31:40	1019.94		
04/01/2020 18:31:46	1012.51		
04/01/2020 18:31:48	1010.29		
04/01/2020 18:32:44	1015.86		
04/01/2020 18:32:46	1021.06		
04/01/2020 18:33:04	1016.23		
04/01/2020 18:33:06	1008.80		
04/01/2020 18:35:52	1014.37		
04/01/2020 18:35:54	1019.94		
04/01/2020 18:36:00	1012.14		
04/01/2020 18:36:02	1011.77		
04/01/2020 18:36:04	1021.80		
04/01/2020 18:36:46	1014.37		
04/01/2020 18:36:48	1009.17		
04/01/2020 18:36:52	1014.37		
04/01/2020 18:36:54	1017.34		
04/01/2020 18:38:00	1014.37		
04/01/2020 18:38:02	1008.06		
04/01/2020 18:38:56	1014.74		
04/01/2020 18:38:58	1018.09		
04/01/2020 18:39:28	1014.37		
04/01/2020 18:39:30	1008.80		
04/01/2020 18:40:36	1014.00		
04/01/2020 18:40:38	1018.46		
04/01/2020 18:41:50	1014.37		
04/01/2020 18:41:52	1009.17		
04/01/2020 18:46:12	1008.06		
04/01/2020 18:46:14	1017.71		
04/01/2020 18:46:50	1014.00		
04/01/2020 18:46:52	1008.80		
04/01/2020 18:47:34	1015.86		
04/01/2020 18:47:36	1019.20		
04/01/2020 18:47:46	1014.37		
04/01/2020 18:47:48	1010.29		
04/01/2020 18:48:02	1010.66		
04/01/2020 18:48:04	1019.20		
04/01/2020 18:48:08	1014.74		
04/01/2020 18:48:10	1011.03		
04/01/2020 18:48:30	1018.46		
04/01/2020 18:48:32	1019.57		
04/01/2020 18:48:48	1014.37		
04/01/2020 18:48:50	1009.91		
04/01/2020 18:48:56	1015.86		
04/01/2020 18:48:58	1021.06		
04/01/2020 18:49:02	1014.37		
04/01/2020 18:49:04	1012.89		
04/01/2020 18:52:24	1017.34		
04/01/2020 18:52:26	1021.06		
04/01/2020 18:53:34	1014.37		
04/01/2020 18:53:36	1008.43		
04/01/2020 18:53:58	1016.23		
04/01/2020 18:54:00	1017.71		
04/01/2020 18:54:30	1009.91		
04/01/2020 18:54:32	1008.06		
04/01/2020 18:54:44	1014.37		
04/01/2020 18:54:46	1016.23		
04/01/2020 18:56:06	1010.29		
04/01/2020 18:56:08	1007.31		
04/01/2020 18:56:20	1012.14		
04/01/2020 18:56:22	1015.49		
04/01/2020 18:59:28	1008.80		
04/01/2020 18:59:30	1006.57		
04/01/2020 18:59:46	1013.63		
04/01/2020 18:59:48	1019.20		
04/01/2020 19:00:12	1014.37		
04/01/2020 19:00:14	1008.80		
04/01/2020 19:01:14	1016.60		
04/01/2020 19:01:16	1020.31		
04/01/2020 19:01:52	1014.00		
04/01/2020 19:01:54	1010.66		
04/01/2020 19:06:46	1018.46		
04/01/2020 19:06:48	1021.06		
04/01/2020 19:07:44	1013.63		
04/01/2020 19:07:46	1010.29		
04/01/2020 19:08:18	1015.49		
04/01/2020 19:08:20	1019.57		
04/01/2020 19:08:22	1010.29		
04/01/2020 19:09:18	1014.00		
04/01/2020 19:09:20	1018.46		
04/01/2020 19:09:28	1014.37		
04/01/2020 19:09:30	1008.06		
04/01/2020 19:09:32	1017.34		
04/01/2020 19:10:12	1014.00		
04/01/2020 19:10:14	1008.06		
04/01/2020 19:10:16	1014.00		
04/01/2020 19:10:18	1019.20		
04/01/2020 19:10:26	1014.37		
04/01/2020 19:10:28	1010.29		
04/01/2020 19:11:08	1014.74		
04/01/2020 19:11:10	1019.20		
04/01/2020 19:11:26	1012.89		
04/01/2020 19:11:28	1008.06		
04/01/2020 19:12:32	1014.37		
04/01/2020 19:12:34	1016.23		
04/01/2020 19:13:58	1014.37		
04/01/2020 19:14:00	1008.06		
04/01/2020 19:15:42	1015.86		
04/01/2020 19:15:44	1018.46		
04/01/2020 19:16:04	1019.20		
04/01/2020 19:16:06	1009.17		
04/01/2020 19:16:18	1013.63		
04/01/2020 19:16:20	1020.31		
04/01/2020 19:17:28	1014.74		
04/01/2020 19:17:30	1010.66		
04/01/2020 19:17:32	1014.74		
04/01/2020 19:17:34	1021.06		
04/01/2020 19:17:38	1014.37		
04/01/2020 19:17:40	1009.17		
04/01/2020 19:17:56	1016.60		
04/01/2020 19:17:58	1020.31		
04/01/2020 19:19:02	1012.51		
04/01/2020 19:19:04	1008.43		
04/01/2020 19:19:10	1014.74		
04/01/2020 19:19:12	1018.09		
04/01/2020 19:20:02	1014.37		
04/01/2020 19:20:04	1008.06		
04/01/2020 19:20:38	1014.37		
04/01/2020 19:20:40	1016.23		
04/01/2020 19:20:42	1008.06		
04/01/2020 19:20:52	1014.37		
04/01/2020 19:20:54	1019.20		
04/01/2020 19:21:00	1013.63		
04/01/2020 19:21:02	1010.66		
04/01/2020 19:21:20	1014.37		
04/01/2020 19:21:22	1019.57		
04/01/2020 19:21:32	1014.37		
04/01/2020 19:21:34	1010.29		
04/01/2020 19:22:04	1014.37		
04/01/2020 19:22:06	1021.06		
04/01/2020 19:22:32	1017.34		
04/01/2020 19:22:34	1011.77		
04/01/2020 19:23:20	1015.86		
04/01/2020 19:23:22	1019.94		
04/01/2020 19:23:24	1015.86		
04/01/2020 19:23:26	1010.29		
04/01/2020 19:23:36	1015.49		
04/01/2020 19:23:38	1018.46		
04/01/2020 19:25:02	1011.03		
04/01/2020 19:25:04	1009.91		
04/01/2020 19:25:34	1017.34		
04/01/2020 19:25:36	1018.46		
04/01/2020 19:28:02	1014.37		
04/01/2020 19:28:04	1008.43		
04/01/2020 19:28:32	1014.37		
04/01/2020 19:28:34	1017.34		
04/01/2020 19:29:58	1014.37		
04/01/2020 19:30:00	1008.80		
04/01/2020 19:30:44	1014.37		
04/01/2020 19:30:46	1019.94		
04/01/2020 19:30:48	1014.37		
04/01/2020 19:30:50	1010.66		
04/01/2020 19:30:54	1015.49		
04/01/2020 19:30:56	1019.57		
04/01/2020 19:31:12	1014.37		
04/01/2020 19:31:14	1009.91		
04/01/2020 19:31:34	1014.37		
04/01/2020 19:31:36	1021.06		
04/01/2020 19:31:44	1014.74		
04/01/2020 19:31:46	1010.66		
04/01/2020 19:33:46	1015.86		
04/01/2020 19:33:48	1019.94		
04/01/2020 19:34:34	1018.09		
04/01/2020 19:34:36	1010.29		
04/01/2020 19:36:34	1014.37		
04/01/2020 19:36:36	1019.57		
04/01/2020 19:37:04	1012.14		
04/01/2020 19:37:06	1010.66		
04/01/2020 19:38:40	1018.46		
04/01/2020 19:38:42	1019.57		
04/01/2020 19:38:50	1013.63		
04/01/2020 19:38:52	1008.80		
04/01/2020 19:39:02	1012.51		
04/01/2020 19:39:04	1017.71		
04/01/2020 19:39:32	1010.29		
04/01/2020 19:39:34	1008.43		
04/01/2020 19:40:34	1014.00		
04/01/2020 19:40:36	1017.34		
04/01/2020 19:41:08	1013.63		
04/01/2020 19:41:10	1008.06		
04/01/2020 19:41:20	1013.63		
04/01/2020 19:41:22	1016.23		
04/01/2020 19:42:14	1010.29		
04/01/2020 19:42:16	1008.06		
04/01/2020 19:43:20	1014.37		
04/01/2020 19:43:22	1016.60		
04/01/2020 19:45:02	1011.77		
04/01/2020 19:45:04	1008.06		
04/01/2020 19:45:50	1014.37		
04/01/2020 19:45:52	1016.23		
04/01/2020 19:47:28	1010.66		
04/01/2020 19:47:30	1006.57		
04/01/2020 19:48:04	1014.37		
04/01/2020 19:48:06	1016.60		
04/01/2020 19:50:08	1009.17		
04/01/2020 19:50:10	1008.43		
04/01/2020 19:51:56	1014.37		
04/01/2020 19:51:58	1019.20		
04/01/2020 19:52:04	1014.37		
04/01/2020 19:52:06	1010.29		
04/01/2020 19:52:44	1014.37		
04/01/2020 19:52:46	1019.20		
04/01/2020 19:54:18	1012.89		
04/01/2020 19:54:20	1009.91		
04/01/2020 19:55:10	1012.89		
04/01/2020 19:55:12	1018.46		
04/01/2020 19:56:12	1014.00		
04/01/2020 19:56:14	1009.17		
04/01/2020 19:56:42	1015.49		
04/01/2020 19:56:44	1018.09		
04/01/2020 19:57:20	1010.29		
04/01/2020 19:57:22	1008.80		
04/01/2020 19:57:52	1014.37		
04/01/2020 19:57:54	1017.34		
04/01/2020 19:58:06	1010.66		
04/01/2020 19:58:08	1008.06		
04/01/2020 19:58:12	1014.37		
04/01/2020 19:58:14	1016.23		
04/01/2020 20:01:50	1011.03		
04/01/2020 20:01:52	1008.06		
04/01/2020 20:02:52	1012.51		
04/01/2020 20:02:54	1016.23		
04/01/2020 20:04:04	1014.00		
04/01/2020 20:04:06	1008.06		
04/01/2020 20:04:28	1014.37		
04/01/2020 20:04:30	1020.31		
04/01/2020 20:05:28	1014.37		
04/01/2020 20:05:30	1009.91		
04/01/2020 20:05:44	1014.37		
04/01/2020 20:05:46	1019.94		
04/01/2020 20:06:24	1014.37		
04/01/2020 20:06:26	1011.77		
04/01/2020 20:06:44	1015.49		
04/01/2020 20:06:46	1020.31		
04/01/2020 20:07:54	1016.60		
04/01/2020 20:07:56	1012.14		
04/01/2020 20:10:06	1016.23		
04/01/2020 20:10:08	1020.31		
04/01/2020 20:11:52	1014.00		
04/01/2020 20:11:54	1012.14		
04/01/2020 20:14:54	1014.37		
04/01/2020 20:14:56	1021.06		
04/01/2020 20:15:08	1014.37		
04/01/2020 20:15:10	1009.17		
04/01/2020 20:15:16	1014.00		
04/01/2020 20:15:18	1019.94		
04/01/2020 20:15:54	1014.37		
04/01/2020 20:15:56	1010.29		
04/01/2020 20:17:32	1014.37		
04/01/2020 20:17:34	1019.20		
04/01/2020 20:17:58	1016.23		
04/01/2020 20:18:00	1011.03		
04/01/2020 20:18:52	1017.34		
04/01/2020 20:18:54	1021.06		
04/01/2020 20:19:06	1013.63		
04/01/2020 20:19:08	1012.51		
04/01/2020 20:19:50	1016.60		
04/01/2020 20:19:52	1021.06		
04/01/2020 20:20:28	1014.37		
04/01/2020 20:20:30	1012.89		
04/01/2020 20:22:36	1019.20		
04/01/2020 20:22:38	1021.06		
04/01/2020 20:23:10	1014.37		
04/01/2020 20:23:12	1012.14		
04/01/2020 20:24:56	1019.57		
04/01/2020 20:24:58	1021.06		
04/01/2020 20:25:06	1015.86		
04/01/2020 20:25:08	1011.77		
04/01/2020 20:26:54	1014.37		
04/01/2020 20:26:56	1021.06		
04/01/2020 20:27:10	1014.37		
04/01/2020 20:27:12	1012.51		
04/01/2020 20:27:32	1019.57		
04/01/2020 20:27:34	1021.06		
04/01/2020 20:27:38	1014.37		
04/01/2020 20:27:40	1012.89		
04/01/2020 20:37:22	1015.49		
04/01/2020 20:37:24	1021.06		
04/01/2020 20:39:16	1014.37		
04/01/2020 20:39:18	1009.17		
04/01/2020 20:39:26	1014.37		
04/01/2020 20:39:28	1018.09		
04/01/2020 20:40:14	1013.63		
04/01/2020 20:40:16	1008.80		
04/01/2020 20:40:46	1014.37		
04/01/2020 20:40:48	1018.46		
04/01/2020 20:40:58	1013.63		
04/01/2020 20:41:00	1008.06		
04/01/2020 20:41:22	1015.49		
04/01/2020 20:41:24	1016.23		
04/01/2020 20:42:04	1010.29		
04/01/2020 20:42:06	1008.06		
04/01/2020 20:43:44	1014.37		
04/01/2020 20:43:46	1016.23		
04/01/2020 20:45:38	1008.80		
04/01/2020 20:45:40	1008.06		
04/01/2020 20:47:10	1014.00		
04/01/2020 20:47:12	1017.34		
04/01/2020 20:50:12	1014.37		
04/01/2020 20:50:14	1008.43		
04/01/2020 20:51:50	1016.23		
04/01/2020 20:51:52	1021.06		
04/01/2020 20:52:32	1018.09		
04/01/2020 20:52:34	1011.77		
04/01/2020 20:52:50	1015.49		
04/01/2020 20:52:52	1021.06		
04/01/2020 20:53:18	1014.37		
04/01/2020 20:53:20	1008.06		
04/01/2020 20:53:48	1014.74		
04/01/2020 20:53:50	1016.23		
04/01/2020 20:54:38	1008.80		
04/01/2020 20:54:40	1008.06		
04/01/2020 20:55:04	1014.00		
04/01/2020 20:55:06	1017.34		
04/01/2020 20:56:22	1014.37		
04/01/2020 20:56:24	1009.17		
04/01/2020 20:56:50	1014.37		
04/01/2020 20:56:52	1020.31		
04/01/2020 20:57:06	1017.34		
04/01/2020 20:57:08	1009.91		
04/01/2020 20:58:10	1014.37		
04/01/2020 20:58:12	1018.46		
04/01/2020 20:58:18	1011.03		
04/01/2020 20:58:20	1009.17		
04/01/2020 20:58:24	1014.74		
04/01/2020 20:58:26	1018.09		
04/01/2020 20:59:02	1012.89		
04/01/2020 20:59:04	1008.43		
04/01/2020 21:00:04	1014.00		
04/01/2020 21:00:06	1019.94		
04/01/2020 21:00:56	1014.37		
04/01/2020 21:00:58	1011.03		
04/01/2020 21:04:04	1014.00		
04/01/2020 21:04:06	1019.57		
04/01/2020 21:04:36	1014.37		
04/01/2020 21:04:38	1011.03		
04/01/2020 21:06:58	1014.37		
04/01/2020 21:07:00	1019.57		
04/01/2020 21:07:18	1012.89		
04/01/2020 21:07:20	1008.80		
04/01/2020 21:08:00	1014.37		
04/01/2020 21:08:02	1019.94		
04/01/2020 21:08:10	1014.74		
04/01/2020 21:08:12	1008.43		
04/01/2020 21:08:22	1014.74		
04/01/2020 21:08:24	1019.94		
04/01/2020 21:08:38	1014.74		
04/01/2020 21:08:40	1010.29		
04/01/2020 21:09:32	1014.37		
04/01/2020 21:09:34	1020.31		
04/01/2020 21:09:56	1014.37		
04/01/2020 21:09:58	1010.66		
04/01/2020 21:10:48	1014.00		
04/01/2020 21:10:50	1021.06		
04/01/2020 21:10:52	1014.74		
04/01/2020 21:10:54	1008.06		
04/01/2020 21:11:46	1014.37		
04/01/2020 21:11:48	1017.34		
04/01/2020 21:12:28	1010.66		
04/01/2020 21:12:30	1009.17		
04/01/2020 21:13:14	1014.00		
04/01/2020 21:13:16	1017.34		
04/01/2020 21:14:30	1014.37		
04/01/2020 21:14:32	1009.17		
04/01/2020 21:15:20	1014.37		
04/01/2020 21:15:22	1018.46		
04/01/2020 21:15:52	1011.03		
04/01/2020 21:15:54	1008.80		
04/01/2020 21:16:30	1016.23		
04/01/2020 21:16:32	1019.20		
04/01/2020 21:16:44	1014.37		
04/01/2020 21:16:46	1010.66		
04/01/2020 21:16:54	1015.49		
04/01/2020 21:16:56	1021.06		
04/01/2020 21:17:12	1014.37		
04/01/2020 21:17:14	1012.89		
04/01/2020 21:17:32	1016.23		
04/01/2020 21:17:34	1021.06		
04/01/2020 21:18:02	1014.00		
04/01/2020 21:18:04	1012.14		
04/01/2020 21:20:20	1017.71		
04/01/2020 21:20:22	1021.06		
04/01/2020 21:20:24	1014.37		
04/01/2020 21:20:26	1009.91		
04/01/2020 21:21:32	1016.60		
04/01/2020 21:21:34	1021.06		
04/01/2020 21:22:00	1013.63		
04/01/2020 21:22:02	1012.89		
04/01/2020 21:22:32	1017.34		
04/01/2020 21:22:34	1021.80		
04/01/2020 21:23:00	1014.74		
04/01/2020 21:23:02	1012.14		
04/01/2020 21:29:44	1011.03		
04/01/2020 21:29:46	1003.60		
04/01/2020 21:30:04	1008.80		
04/01/2020 21:30:06	1012.51		
04/01/2020 21:30:42	1017.71		
04/01/2020 21:30:44	1022.91		
04/01/2020 21:30:56	1020.31		
04/01/2020 21:30:58	1014.37		
04/01/2020 21:32:32	1018.46		
04/01/2020 21:32:34	1024.03		
04/01/2020 21:33:08	1018.46		
04/01/2020 21:33:10	1014.37		
04/01/2020 21:42:20	1006.94		
04/01/2020 21:42:22	1005.09		
04/01/2020 21:42:26	1008.06		
04/01/2020 21:42:28	1014.37		
04/01/2020 22:01:22	1008.06		
04/01/2020 22:01:24	1004.71		
04/01/2020 22:01:26	1004.34		
04/01/2020 22:01:28	1014.00		
04/01/2020 22:34:16	1008.43		
04/01/2020 22:34:18	1004.34		
04/01/2020 22:34:24	1011.77		
04/01/2020 22:34:26	1014.37		
04/01/2020 22:57:30	1009.17		
04/01/2020 22:57:32	1005.46		
04/01/2020 22:57:34	1013.63		
04/01/2020 23:11:40	1008.43		
04/01/2020 23:11:42	1005.46		
04/01/2020 23:11:54	1010.66		
04/01/2020 23:11:56	1014.00		
04/01/2020 23:12:06	1011.03		
04/01/2020 23:12:08	1004.71		
04/01/2020 23:12:16	1011.77		
04/01/2020 23:12:18	1014.00		
04/01/2020 23:14:10	1009.91		
04/01/2020 23:14:12	1003.23		
04/01/2020 23:14:14	1007.31		
04/01/2020 23:14:16	1012.14		
04/01/2020 23:15:00	1007.31		
04/01/2020 23:15:02	1001.74		
04/01/2020 23:15:04	1009.91		
04/01/2020 23:25:18	1014.74		
04/01/2020 23:25:20	1018.09		
04/01/2020 23:25:24	1011.77		
04/01/2020 23:25:26	1007.31		
04/01/2020 23:49:28	1014.37		
04/01/2020 23:49:30	1015.49		
04/01/2020 23:49:44	1014.37		
04/01/2020 23:49:46	1007.31		
04/01/2020 23:53:42	1014.00		
04/01/2020 23:53:44	1019.20		
04/01/2020 23:53:48	1012.14		
04/01/2020 23:53:50	1008.43		
05/01/2020 00:37:50	1013.63		
05/01/2020 00:37:52	1019.94		
05/01/2020 00:37:56	1014.00		
05/01/2020 00:37:58	1008.80		
05/01/2020 00:38:00	1017.34		
05/01/2020 00:38:02	1017.71		
05/01/2020 00:38:04	1008.80		
05/01/2020 00:55:10	1014.00		
05/01/2020 00:55:12	1017.71		
05/01/2020 00:55:24	1014.00		
05/01/2020 00:55:26	1008.43		
05/01/2020 01:00:02	1014.74		
05/01/2020 01:00:04	1017.34		
05/01/2020 01:00:16	1009.91		
05/01/2020 01:00:18	1008.43		
05/01/2020 01:00:24	1014.37		
05/01/2020 01:00:26	1017.71		
05/01/2020 01:01:00	1014.00		
05/01/2020 01:01:02	1009.17		
05/01/2020 01:02:04	1014.00		
05/01/2020 01:02:06	1017.34		
05/01/2020 01:02:26	1012.51		
05/01/2020 01:02:28	1008.80		
05/01/2020 01:06:52	1014.00		
05/01/2020 01:06:54	1018.09		
05/01/2020 01:07:08	1014.00		
05/01/2020 01:07:10	1007.31		
05/01/2020 01:09:12	1014.00		
05/01/2020 01:09:14	1015.86		
05/01/2020 01:10:16	1012.89		
05/01/2020 01:10:18	1007.31		
05/01/2020 01:11:50	1013.63		
05/01/2020 01:11:52	1015.86		
05/01/2020 01:12:12	1009.91		
05/01/2020 01:12:14	1006.94		
05/01/2020 01:12:16	1012.89		
05/01/2020 01:12:18	1015.86		
05/01/2020 01:12:44	1009.17		
05/01/2020 01:12:46	1007.31		
05/01/2020 01:14:40	1013.63		
05/01/2020 01:14:42	1016.23		
05/01/2020 01:14:54	1009.17		
05/01/2020 01:14:56	1007.31		
05/01/2020 01:15:46	1006.94		
05/01/2020 01:15:48	1015.49		
05/01/2020 01:16:18	1008.06		
05/01/2020 01:16:20	1007.31		
05/01/2020 01:17:48	1014.00		
05/01/2020 01:17:50	1018.09		
05/01/2020 01:18:16	1011.77		
05/01/2020 01:18:18	1007.31		
05/01/2020 01:18:34	1011.77		
05/01/2020 01:18:36	1015.49		
05/01/2020 01:24:46	1012.51		
05/01/2020 01:24:48	1006.94		
05/01/2020 01:24:50	1013.63		
05/01/2020 01:24:52	1015.49		
05/01/2020 01:36:02	1010.66		
05/01/2020 01:36:04	1006.94		
05/01/2020 01:36:30	1014.00		
05/01/2020 01:36:32	1017.71		
05/01/2020 01:44:10	1013.63		
05/01/2020 01:44:12	1007.31		
05/01/2020 01:44:34	1014.00		
05/01/2020 01:44:36	1018.09		
05/01/2020 01:46:02	1013.63		
05/01/2020 01:46:04	1008.06		
05/01/2020 01:46:50	1013.63		
05/01/2020 01:46:52	1019.94		
05/01/2020 01:47:08	1013.63		
05/01/2020 01:47:10	1010.66		
05/01/2020 02:44:34	1008.06		
05/01/2020 02:44:36	1001.74		
05/01/2020 02:44:38	1006.57		
05/01/2020 02:44:40	1011.77		
05/01/2020 03:14:50	1017.34		
05/01/2020 03:14:52	1019.94		
05/01/2020 03:15:08	1013.63		
05/01/2020 03:15:10	1010.29		
05/01/2020 03:15:38	1014.00		
05/01/2020 03:15:40	1019.20		
05/01/2020 03:15:50	1013.63		
05/01/2020 03:15:52	1008.43		
05/01/2020 03:15:58	1013.63		
05/01/2020 03:16:00	1019.94		
05/01/2020 03:16:06	1014.00		
05/01/2020 03:16:08	1011.77		
05/01/2020 03:17:08	1019.20		
05/01/2020 03:17:10	1020.31		
05/01/2020 03:17:26	1013.63		
05/01/2020 03:17:28	1011.77		
05/01/2020 03:17:38	1013.63		
05/01/2020 03:17:40	1019.94		
05/01/2020 03:18:16	1014.00		
05/01/2020 03:18:18	1008.43		
05/01/2020 03:18:26	1013.63		
05/01/2020 03:18:28	1017.34		
05/01/2020 03:18:32	1012.51		
05/01/2020 03:18:34	1007.31		
05/01/2020 03:18:50	1014.00		
05/01/2020 03:18:52	1017.34		
05/01/2020 03:27:42	1009.91		
05/01/2020 03:27:44	1008.80		
05/01/2020 03:27:52	1015.86		
05/01/2020 03:27:54	1018.09		
05/01/2020 03:32:06	1012.51		
05/01/2020 03:32:08	1009.91		
05/01/2020 03:33:02	1014.37		
05/01/2020 03:33:04	1019.20		
05/01/2020 03:33:14	1013.63		
05/01/2020 03:33:16	1007.31		
05/01/2020 03:33:30	1014.00		
05/01/2020 03:33:32	1015.49		
05/01/2020 03:34:24	1013.63		
05/01/2020 03:34:26	1007.31		
05/01/2020 03:34:30	1012.51		
05/01/2020 03:34:32	1015.49		
05/01/2020 03:37:38	1013.63		
05/01/2020 03:37:40	1006.94		
05/01/2020 03:37:56	1009.91		
05/01/2020 03:37:58	1017.71		
05/01/2020 03:38:12	1012.51		
05/01/2020 03:38:14	1008.43		
05/01/2020 03:39:14	1012.89		
05/01/2020 03:39:16	1019.20		
05/01/2020 03:39:24	1011.77		
05/01/2020 03:39:26	1010.66		
05/01/2020 03:54:10	1017.34		
05/01/2020 03:54:12	1019.94		
05/01/2020 03:56:18	1013.63		
05/01/2020 03:56:20	1011.77		
05/01/2020 03:56:26	1013.63		
05/01/2020 03:56:28	1019.94		
05/01/2020 03:57:14	1013.63		
05/01/2020 03:57:16	1009.91		
05/01/2020 03:57:32	1013.63		
05/01/2020 03:57:34	1019.57		
05/01/2020 03:57:44	1013.63		
05/01/2020 03:57:46	1010.29		
05/01/2020 03:57:54	1015.49		
05/01/2020 03:57:56	1019.94		
05/01/2020 03:58:10	1013.63		
05/01/2020 03:58:12	1009.91		
05/01/2020 03:59:22	1014.74		
05/01/2020 03:59:24	1019.57		
05/01/2020 04:00:12	1013.63		
05/01/2020 04:00:14	1010.66		
05/01/2020 04:07:14	1018.09		
05/01/2020 04:07:16	1020.31		
05/01/2020 04:07:22	1013.63		
05/01/2020 04:07:24	1008.80		
05/01/2020 04:11:24	1014.37		
05/01/2020 04:11:26	1018.09		
05/01/2020 04:11:34	1013.63		
05/01/2020 04:11:36	1009.17		
05/01/2020 04:11:54	1014.00		
05/01/2020 04:11:56	1019.20		
